id,created_on,updated_on,name,ci_code,short_name,full_name,description,notes,status,manufacturer,serial,model,location,mount,hostname,dns,ip,cpu_cores,cpu_freq,ram,total_volume,type,category,user_org,owner_org,code_mon
6449fbb5-0568-4ac1-a73b-7c6a5651b29b,2020-02-20 21:37:06.253527,2020-03-12 13:07:26.378090,qKl-70598905 | шлюз,qKl-70598905,шлюз,шлюз,,,Планируется,,wieIjDaWVA,кидать,ПЛД2,,plc2-SDG-lkB,plc2-SDG-lkB.dom.local,,32.0,,,,Маршрутизаторы,,ЗАО Банка,ПАО Нефть газ,0-610-98175-7
d20296c5-68c6-48ca-a91f-c2f054957e54,2014-01-01 00:00:00,2024-07-08 17:57:25.525954,gFV-77767452 | ,gFV-77767452,,Заработать выраженный человечек возмутиться одиннадцать.,,,В эксплуатации,,ujjGUZcWXocRsd,,ПЛД1,Стойка 16,,,172.27.130.2,4.0,,,,Виртуальные датасторы,,,ОАО Производство,0-9826695-3-4
09ae687c-2dc5-4512-92c6-33c1ecb0325f,2014-01-01 00:00:00,2024-09-08 12:11:53.643625,Snn-64025587 | cod8-RgF-ghT.dom.local,Snn-64025587,cod8-RgF-ghT.dom.local,Дружно успокоиться неожиданный.,,,Выведен из эксплуатации,Жунипер,fAhWVIf,помолчать,ЦОД8,,cod8-RgF-ghT,cod8-RgF-ghT.dom.local,192.168.162.188,,4.2,,,Устройства шифрования трафика,,ПАО Нефть газ,ЗАО Банка,
255f9d47-e1af-43b1-a445-69bf1ae9f666,2014-01-01 00:00:00,2024-08-05 23:14:41.845786,QBI-74579933 | plc7-Kxk-qyv.dom.local,QBI-74579933,plc7-Kxk-qyv.dom.local,Шлюз,,,,ОмгТеКс,sBpZpxE,мягкий,ПЛД7,,plc7-Kxk-qyv,plc7-Kxk-qyv.dom.local,192.168.198.91,8.0,,,,Устройства шифрования трафика,,ПАО Нефть газ,ОАО Производство,1-286-80459-0
dc64eb1a-97da-4cbd-9998-ed3cad4bcdd4,2021-07-08 17:07:36.335919,2022-12-10 16:54:31.664687,PRQ-36081166 | ,PRQ-36081166,,Отражение собеседник трясти.,,,На обслуживании,,iYrCAeDYXDI,хлеб,ЦОД5,,cod5-Rfg-uKY,cod5-Rfg-uKY.dom.local,10.113.46.49,,4.8,,,Физический сервер,1.0,ПАО Нефть газ,,
18ba77d1-f341-4820-9c21-1c4f778b48ac,2014-01-01 00:00:00,2024-12-02 23:09:20.092910,izd-45150947 | cod2-lqK-Trs.dom.local,izd-45150947,cod2-lqK-Trs.dom.local,,,,Выведен из эксплуатации,,,салон,,,cod2-lqK-Trs,cod2-lqK-Trs.dom.local,,,,,,IP-адрес,0.0,ООО Моя Арена,,
e665ab94-01b2-4858-89c7-9c619e382d79,2014-01-01 00:00:00,2025-03-06 21:27:35.855852,LAy-76328173 | Коммутатор,LAy-76328173,Коммутатор,Торопливый идея человечек расстегнуть совещание инфекция легко.,,,,,dVRXPpwmyxRn,мера,ЦОД2,Стойка 2/3,cod2-lqK-Trs,cod2-lqK-Trs.dom.local,,4.0,4.4,,,Коммутаторы,,ООО Моя Арена,,1-03-616823-9
e63bb478-328a-46e9-8549-8ccc0d8d020d,2014-01-01 00:00:00,2025-01-16 14:06:21.282899,YWo-50695539 | plc6-grV-MbG.dom.local,YWo-50695539,plc6-grV-MbG.dom.local,Забирать миг грустный командующий поезд столетие.,,,,,AoAcjOUpcCOHUMt,,ПЛД6,,plc6-grV-MbG,plc6-grV-MbG.dom.local,,,3.8,,,Системные блоки,4.0,ЗАО Банка,,
db2ee099-a302-42db-b0d3-95c43fbd5214,2024-07-26 05:48:52.330780,2024-12-19 08:39:59.048684,oyp-29945364 | коммутатор,oyp-29945364,коммутатор,коммутатор,,,В эксплуатации,,gesJKyI,сверкающий,ЦОД9,,cod9-mNw-DQA,cod9-mNw-DQA.dom.local,192.168.60.137,32.0,,,,Коммутаторы,3.0,ПАО Нефть газ,ООО Моя Арена,
44ee31b3-142f-4252-b393-5d31c3acd5a3,2022-08-05 14:38:03.020822,2024-05-04 12:46:34.588120,lYg-01832664 | cod2-Eut-jPy.dom.local,lYg-01832664,cod2-Eut-jPy.dom.local,,,,В эксплуатации,,,пространство,,,cod2-Eut-jPy,cod2-Eut-jPy.dom.local,,,,,,DNS-запись,0.0,,ОАО Производство,
976c1777-7c81-4fce-add1-7aaadbbf2e68,2021-02-14 17:33:20.989371,2022-01-09 19:29:44.018766,WwJ-44608293 | моноблок,WwJ-44608293,моноблок,моноблок,,"Уточнить банк вряд провал.
Задержать за скользить монета армейский виднеться анализ. Поговорить близко очередной костер.
Запеть левый тревога приятель левый вариант мучительно палата. Социалистический правый новый песенка оборот.
Конструкция прошептать покинуть разуметься триста миллиард прелесть. Интернет материя слишком тревога невозможно сомнительный валюта правильный. Плясать инструкция дальний промолчать левый сынок.
Уточнить куча возникновение печатать песенка налоговый покидать.
Горький художественный приходить господь. Засунуть команда торопливый спасть торговля ленинград.",Выведен из эксплуатации,BonQ,qSIafzfHZnRqEfJ,применяться,ЦОД2,,cod2-Eut-jPy,cod2-Eut-jPy.dom.local,,,,,,Моноблоки,,,ОАО Производство,
a960464a-ebcf-47e7-babd-6e299e0242ad,2023-08-27 09:32:19.423733,2024-05-05 01:16:43.810858,gOO-88343516 | Монитор,gOO-88343516,Монитор,Около волк тюрьма теория исследование гулять очередной.,,,На обслуживании,BonQ,fOZmNqBhXsiew,,,Место 482,,,,,,,,Мониторы,,,ООО Моя Арена,0-9938478-4-6
094e89fe-d649-40a0-a798-d3d02ceff6be,2020-11-26 16:12:20.483556,2021-12-26 11:09:57.018616,nEB-73517875 | моноблок,nEB-73517875,моноблок,Изменение ручей налоговый.,,,,bell,JHPHoirf,,ПЛД1,Место 5,plc1-yHo-RVW,plc1-yHo-RVW.dom.local,172.28.185.19,32.0,,,,Моноблоки,4.0,ПАО Нефть газ,,
200b44a3-4358-4ec0-95b1-e65e2b4dcf71,2014-01-01 00:00:00,2024-02-06 12:41:03.999692,KAp-79963541 | plc6-BVu-bPi.dom.local,KAp-79963541,plc6-BVu-bPi.dom.local,,,,,,,,,,plc6-BVu-bPi,plc6-BVu-bPi.dom.local,,,,,,IP-адрес,,,,
e14bd005-1a60-418c-b024-91d3161fa002,2014-01-01 00:00:00,2024-08-05 04:53:50.383341,YPq-15004240 | plc9-ZVX-Bwf.dom.local,YPq-15004240,plc9-ZVX-Bwf.dom.local,,,,Планируется,,,,,,plc9-ZVX-Bwf,plc9-ZVX-Bwf.dom.local,,,,,,DNS-запись,,,ЗАО Банка,
66554df3-edca-489a-83fa-34f86c3af432,2024-01-20 11:59:23.644856,2024-09-04 09:52:57.979708,iTs-96160493 | plc9-ZVX-Bwf.dom.local,iTs-96160493,plc9-ZVX-Bwf.dom.local,виртуальный сервер,,,Планируется,,cUbnCOkikjUCKeU,возможно,ПЛД9,,plc9-ZVX-Bwf,plc9-ZVX-Bwf.dom.local,,32.0,3.2,32.0,,Виртуальный сервер,1.0,ОАО Производство,,1-03-116256-9
29d29a17-e401-4b1a-a8f2-fe5cbd528ab9,2014-01-01 00:00:00,2024-09-01 08:22:58.357420,cXa-26782078 | cod9-NRi-VUY.dom.local,cXa-26782078,cod9-NRi-VUY.dom.local,,,,,,,волк,,,cod9-NRi-VUY,cod9-NRi-VUY.dom.local,,,,,,DNS-запись,0.0,,ЗАО Банка,
95514bb5-7179-4512-a44f-f96ea9177868,2014-01-01 00:00:00,2021-04-09 22:31:38.824078,ASb-31666140 | Компьютер,ASb-31666140,Компьютер,Компьютер,"Дружно демократия дьявол отдел товар. Добиться беспомощный торговля нажать. Невозможно изображать добиться наслаждение угроза аж. Коричневый медицина эффект серьезный.
Плавно секунда еврейский самостоятельно полоска угроза пространство. Лететь вскакивать пища издали житель около головка. Светило полевой тута. Научить райком сынок посвятить. Привлекать заложить сбросить рай коробка виднеться тусклый.",,,Aquarium,VKlMEr,очко,ЦОД9,Место 312,cod9-NRi-VUY,cod9-NRi-VUY.dom.local,,,,32.0,,Системные блоки,,,,1-01-701089-7
8a98acb5-d5ea-4384-9343-91c6195c2600,2022-07-26 07:54:53.616342,2025-02-08 22:25:52.492970,iZn-27225860 | ,iZn-27225860,,Роса разуметься торопливый ответить. Неправда исследование четыре забирать.,,,На обслуживании,,nbgak,,,Место 873,,,,,,,,Мониторы,4.0,ЗАО Банка,,1-233-64264-2
07cd9133-2a10-442c-ab2e-a29df1f0e1ba,2014-01-01 00:00:00,2023-04-27 09:17:19.671448,RmU-80649411 | Ноутбук,RmU-80649411,Ноутбук,Ноутбук,,"Шлем исследование девка освобождение прежде отметить даль ложиться. Поздравлять палка передо вчера.
Присесть граница эпоха посидеть засунуть витрина. Дошлый новый лиловый изменение миг добиться выраженный.",,,yHbVbWipteu,,,Место 799,,,,4.0,,,,Ноутбуки,,,,
3a68e144-c93b-4c9a-bf00-39f0a23fd990,2014-01-01 00:00:00,2025-01-06 17:59:31.881311,ctY-06290609 | 172.20.42.199,ctY-06290609,172.20.42.199,,,,Планируется,,,инструкция,,,plc3-nTv-LgQ,plc3-nTv-LgQ.dom.local,,,,,,IP-адрес,,ПАО Нефть газ,ПАО Нефть газ,
287e5411-663b-479b-ad04-ba18f1a3d3bf,2014-01-01 00:00:00,2021-03-02 00:47:53.617658,Suk-08598332 | Ноутбук,Suk-08598332,Ноутбук,Ноутбук,,,Планируется,Huiway,zLzQNJ,командир,,Место 556,,,172.26.58.126,32.0,,,,Ноутбуки,,,ЗАО Банка,
e93a4783-db0b-413e-8f22-acdf850e25c8,2014-01-01 00:00:00,2025-01-22 10:24:00.486531,qEa-64681706 | plc3-nTv-LgQ.dom.local,qEa-64681706,plc3-nTv-LgQ.dom.local,хранилище,,,В эксплуатации,Aquarium,meuuScgllhbuNF,,ПЛД3,Стойка 3/7,plc3-nTv-LgQ,plc3-nTv-LgQ.dom.local,,,,,,Виртуальные датасторы,2.0,,ПАО Нефть газ,1-304-65997-6
6666ef9c-b048-4c5a-acef-4fbc71062bb3,2014-01-01 00:00:00,2025-02-21 22:12:39.988518,YiW-72604982 | plc6-BVu-bPi.dom.local,YiW-72604982,plc6-BVu-bPi.dom.local,Дурацкий еврейский нервно падать славный.,,"Вздрагивать коммунизм пасть возможно равнодушный разнообразный избегать. Понятный ярко постоянный слишком руководитель правление сустав.
Ночь полоска необычный невыносимый головной товар. Счастье витрина волк пропаганда. Роса заработать войти ложиться изменение посидеть. Тусклый вообще носок увеличиваться изба аж.",На обслуживании,,bqIYKNO,,ПЛД6,Стойка 7/2,plc6-BVu-bPi,plc6-BVu-bPi.dom.local,192.168.237.202,,3.3,,,Коммутаторы,3.0,,ОАО Производство,1-08-878912-9
e675972f-6b49-4992-933f-3438535594f6,2014-01-01 00:00:00,2024-04-14 18:45:01.406930,vXf-75848742 | plc4-zDk-VLk.dom.local,vXf-75848742,plc4-zDk-VLk.dom.local,Тусклый плод банк военный монета похороны конструкция.,,,,Huiway,klHHLxmrw,,ПЛД4,,plc4-zDk-VLk,plc4-zDk-VLk.dom.local,172.26.180.8,,2.7,,,Устройства шифрования трафика,,ПАО Нефть газ,ООО Моя Арена,
cdbe7547-7bcb-4b7d-b1ea-a444a3fd98f6,2022-08-06 03:00:50.175303,2023-12-12 12:20:02.229275,KPr-46503363 | plc9-iSM-qFr.dom.local,KPr-46503363,plc9-iSM-qFr.dom.local,,,,,,JgohN,рот,ПЛД9,Стойка 2,plc9-iSM-qFr,plc9-iSM-qFr.dom.local,,,3.1,,,Устройства шифрования трафика,3.0,ОАО Производство,ПАО Нефть газ,0-397-61391-1
d5d2cca6-7fe1-4368-8dc3-816620458fbe,2022-05-29 17:21:58.484275,2022-07-04 19:10:16.648150,dSA-79435092 | cod3-Ofv-IOX.dom.local,dSA-79435092,cod3-Ofv-IOX.dom.local,Левый славный место порт призыв полоска. Лететь смертельный аж научить.,,,В эксплуатации,,xRxVk,,ЦОД3,,cod3-Ofv-IOX,cod3-Ofv-IOX.dom.local,10.160.88.33,32.0,,,,Межсетевые экраны,3.0,ЗАО Банка,,1-59918-021-9
3241042f-9e6d-448f-8eb8-93db29432b02,2022-09-30 01:07:19.859346,2023-07-24 09:28:54.454591,cuD-81601979 | cod8-wOL-FZM.dom.local,cuD-81601979,cod8-wOL-FZM.dom.local,Тесно вперед порог господь спасть пятеро постоянный.,,,,Aquarium,WzYtToCwgLrCLr,совет,ЦОД8,Стойка 2,cod8-wOL-FZM,cod8-wOL-FZM.dom.local,10.204.222.52,32.0,4.3,1536.0,,Физический сервер,,,ОАО Производство,0-88900-387-4
ca714350-f36b-4617-a646-6824b779af64,2014-01-01 00:00:00,2024-10-10 19:53:27.230522,ZaL-29521262 | cod5-IGJ-UDf.dom.local,ZaL-29521262,cod5-IGJ-UDf.dom.local,Господь палец новый природа. Цель забирать зарплата каюта прошептать тревога.,,,,Гравитрон,HNhMIZOOy,,ЦОД5,Стойка 55,cod5-IGJ-UDf,cod5-IGJ-UDf.dom.local,10.50.68.156,,4.6,,,Физический сервер,1.0,,,
61431c1f-0acf-436f-a3b9-238c78e65d3c,2020-04-29 14:26:07.267863,2024-10-05 10:38:28.111897,jnq-94607863 | Монитор,jnq-94607863,Монитор,Коммунизм манера интеллектуальный услать назначить.,,,Планируется,bell,MLryC,,,,,,,,,,,Мониторы,4.0,ПАО Нефть газ,ПАО Нефть газ,
c57d25b4-2115-4798-b769-b2e3dc1537b2,2020-08-22 12:15:08.074667,2023-07-22 10:00:10.392980,CBw-01120834 | plc4-VRk-hRy.dom.local,CBw-01120834,plc4-VRk-hRy.dom.local,шлюз,,,,,hxlAe,спорт,ПЛД4,Стойка 98,plc4-VRk-hRy,plc4-VRk-hRy.dom.local,,,,,,Маршрутизаторы,3.0,ПАО Нефть газ,,
f6989730-e0bc-4328-a3aa-42928a1d7c73,2014-01-01 00:00:00,2022-01-07 15:54:07.208025,ZVy-46404002 | plc8-OxQ-wrQ.dom.local,ZVy-46404002,plc8-OxQ-wrQ.dom.local,моно-блок,,,,,zuqtH,одиннадцать,ПЛД8,,plc8-OxQ-wrQ,plc8-OxQ-wrQ.dom.local,,16.0,,16.0,,Моноблоки,4.0,ПАО Нефть газ,ООО Моя Арена,
6f1e39e8-7a1c-4bf1-88a9-1084ab73cfea,2014-01-01 00:00:00,2024-06-23 16:44:25.331135,XOp-23006083 | Моно-блок,XOp-23006083,Моно-блок,Моно-блок,"НЕ АКТУАЛЬНО, УДАЛИТЬ",,,,WPUgQrhmveZij,,ПЛД2,Место 50,,,,,3.8,16.0,,Моноблоки,,ООО Моя Арена,,1-194-76261-1
184c09c1-c308-4802-9d35-4f6e3af652b2,2014-01-01 00:00:00,2025-04-11 13:35:59.056211,GxC-33945372 | cod6-NvN-JlK.dom.local,GxC-33945372,cod6-NvN-JlK.dom.local,Мгновение солнце термин славный заработать покидать беспомощный.,,,,,MttPSN,,ЦОД6,Стойка 3,cod6-NvN-JlK,cod6-NvN-JlK.dom.local,10.27.67.82,,,,,Физический сервер,1.0,ООО Моя Арена,,1-4421-1757-5
e5d972e2-377e-479d-9a0c-b8e76cbf7be7,2020-09-02 14:50:04.044922,2025-01-22 07:29:43.780988,yRR-79734661 | Файерволл,yRR-79734661,Файерволл,Спорт что отдел девка близко. Пламя художественный вряд тревога прежний.,,,Подготовка к эксплуатации,,EVPKCXA,,ПЛД9,,plc9-kUV-JvO,plc9-kUV-JvO.dom.local,,16.0,,,,Межсетевые экраны,3.0,ПАО Нефть газ,ЗАО Банка,0-88240-236-6
1d26b377-a397-43c0-8555-cdafb6d3c970,2020-02-09 17:39:30.092404,2024-08-21 02:11:51.142274,RBS-40191273 | Файрвол,RBS-40191273,Файрвол,Файрвол,,,,,OVplaGg,оборот,ЦОД6,,,,192.168.184.72,16.0,4.1,,,Межсетевые экраны,3.0,,,0-486-78432-0
a15dcb02-6497-4113-942c-31c9f85d2421,2021-02-12 12:18:36.817968,2021-12-27 18:23:43.236290,ztf-30228867 | plc9-FkH-yGW.dom.local,ztf-30228867,plc9-FkH-yGW.dom.local,Очко коллектив висеть прелесть инструкция упор. Выраженный при решетка.,"За тяжелый тысяча термин хотеть.
Важный ботинок четко цель смелый штаб роса.",,В эксплуатации,Aquarium,tzagRjzPRYIsg,,ПЛД9,,plc9-FkH-yGW,plc9-FkH-yGW.dom.local,192.168.218.103,8.0,,1536.0,,Физический сервер,,ОАО Производство,ЗАО Банка,0-511-62511-1
7ab1fd83-808b-4482-9640-aae2c4c0afaa,2014-01-01 00:00:00,2024-09-09 03:37:04.190511,EOv-61807795 | СХД,EOv-61807795,СХД,СХД,,,,,QCZVZvrGT,жестокий,ПЛД1,Стойка 1,,,10.115.193.205,16.0,,,900.0,Виртуальные датасторы,2.0,ЗАО Банка,ЗАО Банка,1-316-01971-3
992d28ff-003f-4482-b221-5ae8b9fb2596,2022-08-14 09:45:21.033014,2024-06-19 00:36:10.072628,qRC-50709172 | cod8-uMh-TRE.dom.local,qRC-50709172,cod8-uMh-TRE.dom.local,Холодно экзамен бабочка поставить нажать вывести.,,,Планируется,,DQxRbWRYkBJN,торопливый,ЦОД8,Стойка 45,cod8-uMh-TRE,cod8-uMh-TRE.dom.local,,,,,,Устройства шифрования трафика,,,ЗАО Банка,0-14-603378-7
974584b2-71d1-43fa-9446-0d2b55410791,2014-01-01 00:00:00,2025-03-08 14:53:12.727320,ISj-26081629 | 10.11.234.16,ISj-26081629,10.11.234.16,,,,,,,,,,cod3-ckj-hkG,cod3-ckj-hkG.dom.local,,,,,,IP-адрес,,,,
0e5ca6f2-6a85-4094-9410-d0cc78614285,2023-09-20 11:11:50.603434,2023-12-20 23:40:37.115467,KwP-15413446 | cod3-ckj-hkG.dom.local,KwP-15413446,cod3-ckj-hkG.dom.local,Естественный крутой строительство пересечь. Виднеться пол лиловый страсть.,,"Желание изменение бровь приличный. Пробовать успокоиться порт выгнать дурацкий налево. Потянуться реклама присесть.
Бок роскошный товар тюрьма трубка непривычный полюбить. Труп адвокат единый помолчать оставить. Совещание труп скрытый голубчик помимо военный горький космос. Решение равнодушный даль.",Выведен из эксплуатации,Huiway,KyrEMpGTdATnBo,природа,ЦОД3,,cod3-ckj-hkG,cod3-ckj-hkG.dom.local,,4.0,3.4,,,Межсетевые экраны,,,,1-08-858130-7
14880136-d622-43fe-b8c9-c10ae58bb926,2014-01-01 00:00:00,2025-03-30 20:31:29.454785,MkT-91655885 | cod8-LAp-TYM.dom.local,MkT-91655885,cod8-LAp-TYM.dom.local,Инструкция поставить сутки.,,,Планируется,,lngiwunUiM,дальний,ЦОД8,Стойка 7,cod8-LAp-TYM,cod8-LAp-TYM.dom.local,,16.0,3.2,,,Маршрутизаторы,3.0,,,
8af34dad-79e4-4272-9781-aa905a207c0d,2014-01-01 00:00:00,2024-05-17 19:43:28.771183,cbx-05064479 | server,cbx-05064479,server,server,,,,Гравитрон,CcxOsMIue,,ПЛД3,Стойка 1,plc3-eYI-vaG,plc3-eYI-vaG.dom.local,172.19.220.74,,,,,Физический сервер,1.0,ПАО Нефть газ,ПАО Нефть газ,1-890432-74-1
7a46f10b-5655-462b-9a57-d25b74a4985b,2014-01-01 00:00:00,2024-12-25 08:46:31.799575,Asz-69362931 | блэйд,Asz-69362931,блэйд,блэйд,,,,,qvfcSeKZc,,ПЛД5,Стойка 8/9,plc5-KPi-yaV,plc5-KPi-yaV.dom.local,,,,512.0,,Физический сервер,1.0,ООО Моя Арена,,1-83202-871-2
9c770050-b1c3-4181-93f3-10d0e66198d7,2022-04-09 13:47:23.889352,2022-11-21 03:56:46.411198,pAf-43915198 | 10.207.70.240,pAf-43915198,10.207.70.240,,,,,,,,,,,,,,,,,IP-адрес,,,,
52db478a-303a-4f31-b4f5-66d14571303f,2014-01-01 00:00:00,2023-08-04 06:01:42.123057,lLa-63804274 | ,lLa-63804274,,Кузнец сбросить тюрьма чем премьера призыв ярко.,,,,,hfHPm,бок,,Место 698,,,,,,,,Мониторы,4.0,ОАО Производство,ПАО Нефть газ,
e42c9775-527c-412d-bad8-8caea67e6d65,2014-01-01 00:00:00,2024-11-09 13:02:30.316840,YBV-61828367 | ,YBV-61828367,,Ход пропасть вряд оставить. Через упорно дурацкий.,,,,,glFBAkT,около,,Место 67,,,,,,,,Ноутбуки,4.0,,,0-15-138840-7
9a8e78fd-4329-4849-ad11-e3e4cc412e5a,2020-05-25 23:27:54.030451,2020-12-14 18:26:53.390323,Xvj-69821080 | ,Xvj-69821080,,,,,Планируется,pHP,VveDSEyCAWwSL,,,Место 2,,,,,,,,Ноутбуки,,ОАО Производство,,
d7c84d8d-b71f-4d39-b075-35f2c5568ede,2023-03-16 23:12:09.965607,2023-08-07 07:41:55.438867,DPU-98533318 | ,DPU-98533318,,,,"Самостоятельно очередной наслаждение функция приличный. Поговорить голубчик единый достоинство уронить. Поставить дальний трясти нож.
Инструкция каюта тысяча спорт ботинок механический за изменение.
Прежде эффект правильный крыса. Зима банк второй наслаждение ягода космос умирать.
Конференция некоторый призыв выраженный угодный счастье трубка.",Планируется,Lemono,ceQDRYj,головной,ПЛД9,,,,,,,,,Коммутаторы,,,,1-84502-371-4
23199d48-1d76-4d53-91f8-6ae6b60a258f,2014-01-01 00:00:00,2025-01-20 16:40:50.445294,BfP-90412480 | plc4-SSf-PGt.dom.local,BfP-90412480,plc4-SSf-PGt.dom.local,,,,Планируется,,,космос,,,plc4-SSf-PGt,plc4-SSf-PGt.dom.local,,,,,,DNS-запись,,ООО Моя Арена,,
8b160853-ffc5-4743-9590-a18b31b32631,2022-01-09 07:39:11.702902,2022-06-26 22:17:53.201359,CTk-89826590 | plc4-SSf-PGt.dom.local,CTk-89826590,plc4-SSf-PGt.dom.local,Построить совещание плод сутки уронить поколение скользить.,,,,Aquarium,WLvvjLFKyl,,ПЛД4,Стойка 3/6,plc4-SSf-PGt,plc4-SSf-PGt.dom.local,,16.0,2.9,,,Межсетевые экраны,,,,
946f464e-1f55-4197-a1db-aa3eb237216c,2014-01-01 00:00:00,2024-11-22 16:50:49.712712,wEu-17718695 | cod3-KIi-lmf.dom.local,wEu-17718695,cod3-KIi-lmf.dom.local,Мимо рай ученый поколение багровый.,,,,,ElzJLVcwVaGKE,место,ЦОД3,Место 8,cod3-KIi-lmf,cod3-KIi-lmf.dom.local,,,3.5,,,Системные блоки,4.0,,ОАО Производство,
fb60f74b-b851-48ac-bae8-ffe3c0842428,2021-08-05 09:26:55.807033,2022-12-31 04:51:19.186689,oTF-62210236 | файерволл,oTF-62210236,файерволл,Пространство ботинок граница кузнец прощение. Секунда поставить демократия.,,,На обслуживании,Huiway,lSKnpyHKsVnpYZI,,ЦОД7,Стойка 79,cod7-ksA-iaU,cod7-ksA-iaU.dom.local,,,4.7,,,Межсетевые экраны,,ПАО Нефть газ,,1-4448-0236-4
efbbc0cf-9c8e-4225-b17c-143f50b2bf62,2014-01-01 00:00:00,2025-03-31 22:21:17.217311,nqW-44912512 | Монитор,nqW-44912512,Монитор,Дурацкий невыносимый голубчик перебивать мелочь подробность.,,,,bell,khuIKPc,проход,,Место 776,,,,,,,,Мониторы,4.0,,ОАО Производство,0-289-56676-2
cb337b28-2fdc-4c9d-b439-2e0aee942701,2014-01-01 00:00:00,2024-08-31 11:49:42.491803,PZp-11206822 | компьютер,PZp-11206822,компьютер,Угроза командование налево академик даль танцевать аж.,,,,,OcOnDOLKlrT,дружно,ПЛД3,Место 34,plc3-yzb-Gke,plc3-yzb-Gke.dom.local,10.160.10.107,,,8.0,,Системные блоки,,,ОАО Производство,1-65126-714-6
a1dd3153-d036-4dd7-baea-10617dbdf2fb,2021-04-16 08:29:34.414017,2023-11-02 10:11:32.059798,aCX-53831112 | 172.30.237.85,aCX-53831112,172.30.237.85,,,,,,,мучительно,,,plc4-Pon-XKD,plc4-Pon-XKD.dom.local,,,,,,IP-адрес,0.0,,ЗАО Банка,
c9256c94-e4bb-4905-ad93-dbb39e97a91b,2021-08-26 14:57:39.382379,2022-03-22 18:58:56.495660,Gry-13788627 | cod7-Hea-zoS.dom.local,Gry-13788627,cod7-Hea-zoS.dom.local,,,,На обслуживании,,,скользить,,,cod7-Hea-zoS,cod7-Hea-zoS.dom.local,,,,,,DNS-запись,,,,
b5bd59ab-ed9c-4f8d-aff8-581458b94af2,2014-01-01 00:00:00,2024-12-29 09:22:56.014097,mWp-99213610 | Монитор,mWp-99213610,Монитор,Монитор,,"Сынок оставить смертельный рота теория ответить. Прежде провинция господь ягода. Что нажать пастух ребятишки.
Кидать встать монета страсть демократия ведь.
Единый точно зато жидкий упорно полевой товар. Проход заложить выразить степь. Жидкий нажать июнь неожиданно сустав забирать решетка.
Терапия спешить парень посвятить. Посидеть правление обида протягивать освободить зима. Валюта наткнуться дурацкий прежде задержать.",,,JkFyYapHjkcIU,школьный,,Место 517,,,,,,,,Мониторы,,ПАО Нефть газ,,0-19-820473-6
8349fdcf-b0b7-40da-9fdf-b00d125dd1db,2025-03-07 23:03:05.677215,2025-03-23 06:08:20.337060,cig-03649912 | cod7-Hea-zoS.dom.local,cig-03649912,cod7-Hea-zoS.dom.local,Деньги полоска соответствие перебивать. Назначить изображать порядок.,,,,,EZmjQmYlqY,,ЦОД7,Стойка 6/5,cod7-Hea-zoS,cod7-Hea-zoS.dom.local,,,,,,Коммутаторы,,ЗАО Банка,,0-7580-5458-0
e35718c7-aa1e-4eed-b122-b884f858bc48,2014-01-01 00:00:00,2025-03-12 23:25:50.477468,VGq-39999726 | ,VGq-39999726,,Рота возмутиться господь поставить пересечь поезд пастух.,"Приличный слать заложить металл палец. Покинуть горький добиться провал передо развернуться. Страсть собеседник наткнуться уточнить чем тесно.
Присесть госпожа строительство металл. Пробовать соответствие тысяча порода настать сходить господь. Металл житель предоставить издали. Наслаждение вскакивать левый разуметься танцевать спасть. Спасть порог дурацкий степь заведение боец. Носок бригада военный пропасть сынок термин материя около. Понятный ягода мгновение инвалид. Угол чем реклама столетие белье команда.",,,bell,bleWCzEnCrnM,,,Место 569,,,10.125.89.4,8.0,,,,Ноутбуки,,ПАО Нефть газ,ОАО Производство,0-396-90442-4
36d620cd-880e-47b2-9de2-eaea03d3d3c8,2014-01-01 00:00:00,2023-10-24 15:12:24.482669,Yys-34747841 | cod7-dcF-cLI.dom.local,Yys-34747841,cod7-dcF-cLI.dom.local,,,,Планируется,,,,,,cod7-dcF-cLI,cod7-dcF-cLI.dom.local,,,,,,DNS-запись,0.0,,,
c517ee4f-324d-412c-9994-e2f58d733d3c,2014-01-01 00:00:00,2025-01-02 17:58:06.692567,OFa-16148536 | ,OFa-16148536,,,,,,GL,zKtzvGEQl,,ЦОД7,Место 724,cod7-dcF-cLI,cod7-dcF-cLI.dom.local,172.30.228.34,16.0,,,,Моноблоки,,,ЗАО Банка,
af4e09cd-3a38-41cc-a310-e6a6ec3c66c4,2022-03-14 00:56:11.808609,2022-06-11 08:46:09.666926,ZdA-22320169 | plc4-Pon-XKD.dom.local,ZdA-22320169,plc4-Pon-XKD.dom.local,,Эпоха способ хлеб назначить степь эпоха возможно. Танцевать степь полюбить бригада ложиться рай школьный. Костер успокоиться четко самостоятельно серьезный миллиард. Реклама результат девка.,"Космос боец легко угроза посвятить о упор. Строительство белье зато мгновение.
Вперед выражение правление бетонный. Скрытый плод природа лапа исследование через бригада пересечь.
Посидеть лететь триста выкинуть дружно художественный жить. Потянуться страсть зарплата бригада.",,,grqdLaebNdqsW,прелесть,ПЛД4,Стойка 6,plc4-Pon-XKD,plc4-Pon-XKD.dom.local,172.30.237.85,8.0,4.3,,,Межсетевые экраны,,,ООО Моя Арена,0-13-210321-4
